Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin %,Total Revenue,Profit Margin Category
1549,APJ-2021-111395,2021-11-23,20211123,Gordon Chapman,Japan,Osaka,APJ,JAPN,Itochu,1032,Finance,Strategic,Marketing Suite - Gold,8U2TKUROK8,27.056,2,0.2,2.3674,8.75,54.112,Low Profit
1550,EMEA-2020-134278,2020-07-06,20200706,Sean Scott,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,SMB,Alchemy,NNMKHMEN2K,559.992,1,0.2,174.9975,31.25,559.992,High Profit
1551,APJ-2023-124926,2023-11-14,20231114,Andrea Hughes,Japan,Tokyo,APJ,JAPN,Royal Dutch Shell,1031,Energy,Enterprise,OneView,VO6RD0X0BP,9.324,6,0.8,-24.7086,-265.0,55.944,Loss
1552,AMER-2022-159345,2022-06-18,20220618,Anna Clarkson,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,SMB,Support,078CDGJ9EI,111.96,2,0.0,54.8604,49.0,223.92,High Profit
1553,EMEA-2020-130274,2020-05-03,20200503,Dylan Mills,Italy,Venice,EMEA,EU,Exxon Mobil,1034,Energy,Enterprise,FinanceHub,Z0JUCGWNTV,21.56,7,0.0,10.3488,48.00000000000001,150.92,High Profit
1554,EMEA-2023-158386,2023-10-17,20231017,Olivia Taylor,Ireland,Dublin,EMEA,UKIR,Huawei,1086,Tech,SMB,ContactMatcher,YD6IFQKF39,124.75,5,0.0,57.385,46.0,623.75,High Profit
1555,AMER-2021-111507,2021-02-06,20210206,Evan Terry,Canada,Quebec,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,ChatBot Plugin,OH120DG5ZQ,5.28,3,0.0,1.5312,28.999999999999996,15.84,Medium Profit
1556,EMEA-2023-120761,2023-09-05,20230905,Kylie Poole,United Kingdom,Leeds,EMEA,UKIR,Lukoil,1044,Energy,SMB,Data Smasher,Z9QKTGOEI2,91.96,4,0.0,39.5428,43.00000000000001,367.84,High Profit
1557,EMEA-2022-109176,2022-05-10,20220510,Felicity Terry,France,Paris,EMEA,EU-WEST,Alphabet,1053,Tech,SMB,SaaS Connector Pack - Gold,894OU7JM1I,9.344,1,0.2,3.504,37.5,9.344,High Profit
1558,EMEA-2022-109176,2022-05-10,20220510,Felicity Terry,France,Paris,EMEA,EU-WEST,Alphabet,1053,Tech,SMB,ChatBot Plugin,L9NQ745N5T,79.36,5,0.2,9.92,12.5,396.8,Medium Profit
1559,AMER-2021-112116,2021-03-16,20210316,Stewart Hart,Canada,Toronto,AMER,NAMER,Nestle,1089,Consumer Products,SMB,ContactMatcher,9T4KNSX54E,171.96,2,0.0,44.7096,26.0,343.92,Medium Profit
1560,AMER-2022-126809,2022-04-10,20220410,Peter Knox,Canada,Toronto,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,ContactMatcher,GVBVK5S0RP,35.352,9,0.2,12.8151,36.25,318.16799999999995,High Profit
1561,AMER-2020-105172,2020-04-04,20200404,Jan Baker,United States,Los Angeles,AMER,NAMER,AT&T,1010,Communications,Enterprise,FinanceHub,F84V88OF5N,18.9,6,0.0,9.072,48.0,113.39999999999999,High Profit
1562,AMER-2023-107293,2023-09-06,20230906,Bernadette Nolan,Canada,Toronto,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,ChatBot Plugin,7LU92YCBHE,2.78,1,0.0,0.7228,26.0,2.78,Medium Profit
1563,EMEA-2023-102890,2023-07-01,20230701,Kimberly Langdon,United Kingdom,London,EMEA,UKIR,Home Depot,1047,Retail,SMB,ContactMatcher,9YP3RMVFTC,1044.63,5,0.4,-295.9785,-28.333333333333332,5223.150000000001,Loss
1564,EMEA-2021-158554,2021-11-09,20211109,Emily Campbell,France,Paris,EMEA,EU-WEST,Allianz,1080,Finance,SMB,Support,HE9K3OBK7X,11.352,3,0.2,4.1151,36.25,34.056,High Profit
1565,AMER-2020-116239,2020-03-04,20200304,Alexandra Dyer,Colombia,Bogotá,AMER,LATAM,Walmart,1096,Retail,SMB,Marketing Suite - Gold,AFPQHIGAE3,354.9,5,0.0,17.745,5.0,1774.5,Low Profit
1566,AMER-2021-132101,2021-03-19,20210319,Stewart May,Canada,Toronto,AMER,NAMER,Siemens,1043,Manufacturing,Enterprise,Site Analytics,AMIU37C1RG,453.576,3,0.2,39.6879,8.75,1360.728,Low Profit
1567,APJ-2021-129112,2021-11-29,20211129,Hannah Hughes,Japan,Fukuoka,APJ,JAPN,Amazon,1004,Tech,SMB,Data Smasher,OQYOI9TS4B,21.48,3,0.2,-0.2685,-1.25,64.44,Loss
1568,APJ-2021-129112,2021-11-29,20211129,Hannah Hughes,Japan,Fukuoka,APJ,JAPN,Amazon,1004,Tech,SMB,ContactMatcher,6MAN1HP5SJ,8.784,4,0.8,-13.6152,-154.99999999999997,35.136,Loss
1569,AMER-2023-152002,2023-06-12,20230612,Charles Lee,United States,New York City,AMER,NAMER,UnitedHealth Group,1092,Healthcare,SMB,Support,7N8PD92P4J,122.97,3,0.0,60.2553,49.0,368.90999999999997,High Profit
1570,EMEA-2023-165029,2023-11-27,20231127,Diana Taylor,Finland,Helsinki,EMEA,NOR,Kroger,1057,Retail,Strategic,ChatBot Plugin,TUO3UC4VV4,12.84,3,0.0,3.7236,28.999999999999996,38.519999999999996,Medium Profit
1571,AMER-2020-157385,2020-11-23,20201123,Deirdre McDonald,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,FinanceHub,0XKM3DMO67,603.92,5,0.2,-67.941,-11.250000000000002,3019.6,Loss
1572,AMER-2020-157385,2020-11-23,20201123,Deirdre McDonald,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,SaaS Connector Pack - Gold,I84ZUE2MAN,21.84,3,0.0,10.4832,48.0,65.52,High Profit
1573,AMER-2020-157385,2020-11-23,20201123,Deirdre McDonald,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,Data Smasher,979D8GVFRO,29.99,1,0.0,6.2979,21.000000000000004,29.99,Medium Profit
1574,AMER-2020-157385,2020-11-23,20201123,Deirdre McDonald,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,FinanceHub,X3TSKI1NVX,381.44,2,0.2,23.84,6.25,762.88,Low Profit
1575,APJ-2020-101602,2020-12-15,20201215,Connor Roberts,Japan,Shizuoka,APJ,JAPN,PepsiCo,1073,Consumer Products,SMB,Site Analytics,K8JBFVKBQ4,40.68,3,0.2,-9.153,-22.5,122.03999999999999,Loss
1576,APJ-2020-101602,2020-12-15,20201215,Connor Roberts,Japan,Shizuoka,APJ,JAPN,PepsiCo,1073,Consumer Products,SMB,FinanceHub,YJJ2G10HJX,763.28,5,0.3,-21.808,-2.857142857142857,3816.3999999999996,Loss
1577,APJ-2022-109057,2022-04-23,20220423,Dan Rutherford,Australia,Melbourne,APJ,ANZ,Phillips 66,1056,Energy,Enterprise,Marketing Suite - Gold,W5SSTGK1TU,23.952,2,0.2,2.3952,10.0,47.904,Low Profit
1578,EMEA-2022-154403,2022-05-24,20220524,Lisa Peake,Portugal,Lisboa,EMEA,EU-WEST,CVS Health,1026,Retail,Enterprise,Support,ET6OBY6OVH,4.98,1,0.0,2.4402,48.99999999999999,4.98,High Profit
1579,EMEA-2022-102456,2022-02-27,20220227,Deirdre James,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,SMB,OneView,XY2F8C2KUP,170.88,3,0.0,49.5552,28.999999999999996,512.64,Medium Profit
1580,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Site Analytics,5CRQR4OO5R,307.98,2,0.0,89.3142,28.999999999999996,615.96,Medium Profit
1581,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,PW4IT79PPR,382.806,9,0.4,-153.1224,-40.0,3445.254,Loss
1582,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Marketing Suite - Gold,3DNYWDBK2A,41.96,2,0.0,2.9372,6.999999999999999,83.92,Low Profit
1583,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,ContactMatcher,JK7T1EYVCB,1217.568,2,0.2,456.588,37.5,2435.136,High Profit
1584,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,SaaS Connector Pack,6339IL3YE8,47.04,3,0.0,18.3456,39.0,141.12,High Profit
1585,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,SaaS Connector Pack,6XQ4211M9G,6.16,2,0.0,2.9568,48.0,12.32,High Profit
1586,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Site Analytics,WO0IXDXQ1A,979.95,5,0.0,274.386,28.000000000000004,4899.75,Medium Profit
1587,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Support,FXPE3UHCZR,143.7,3,0.0,68.976,48.00000000000001,431.09999999999997,High Profit
1588,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Storage,8IMDD47OID,10.65,3,0.0,5.0055,47.0,31.950000000000003,High Profit
1589,EMEA-2021-131338,2021-08-09,20210809,Pippa Blake,United Kingdom,London,EMEA,UKIR,Caterpillar,1016,Manufacturing,SMB,Data Smasher,K5W4ID9WQU,247.8,4,0.0,34.692,13.999999999999998,991.2,Medium Profit
1590,EMEA-2022-109911,2022-05-13,20220513,Justin Turner,Spain,Seville,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,ChatBot Plugin,VM9T8JF0C4,10.96,4,0.0,2.9592,26.999999999999996,43.84,Medium Profit
1591,APJ-2022-132423,2022-04-16,20220416,Pippa Edmunds,Japan,Fukuoka,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,ChatBot Plugin,KZLFX2S3IQ,33.488,7,0.2,5.8604,17.5,234.416,Medium Profit
1592,APJ-2022-132423,2022-04-16,20220416,Pippa Edmunds,Japan,Fukuoka,APJ,JAPN,BNP Paribas,1065,Finance,Strategic,Storage,8YXVIFD33B,8.04,5,0.2,2.9145,36.25000000000001,40.199999999999996,High Profit
1593,AMER-2021-122826,2021-06-23,20210623,Rose James,Canada,Calgary,AMER,NAMER,Engie,1062,Energy,SMB,Site Analytics,XDRH4P9GIA,201.568,4,0.2,22.6764,11.25,806.272,Medium Profit
1594,AMER-2020-117317,2020-10-19,20201019,Caroline Burgess,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,7PPEVMTCKA,13.44,3,0.0,6.5856,49.00000000000001,40.32,High Profit
1595,APJ-2021-118423,2021-03-24,20210324,Rose Dyer,Australia,Adelaide,APJ,ANZ,Apple,1008,Tech,Enterprise,Marketing Suite,F5JI9VWI0B,359.058,3,0.3,-35.9058,-10.0,1077.174,Loss
1596,AMER-2023-149181,2023-05-09,20230509,Carol Forsyth,Mexico,Mexico City,AMER,LATAM,Nestle,1089,Consumer Products,SMB,FinanceHub,NOKLMM3DOP,47.992,2,0.3,-2.0568,-4.285714285714286,95.984,Loss
1597,EMEA-2023-132234,2023-10-17,20231017,Sam Alsop,United Kingdom,London,EMEA,UKIR,Petrobras,1018,Energy,Strategic,SaaS Connector Pack,YJCKI3248L,547.3,13,0.0,175.136,32.0,7114.9,High Profit
1598,APJ-2023-158876,2023-11-20,20231120,Kylie Poole,Japan,Kyoto,APJ,JAPN,Lukoil,1044,Energy,SMB,Support,8JP6FPWRSW,16.896,4,0.2,5.28,31.25,67.584,High Profit
1599,APJ-2023-158876,2023-11-20,20231120,Kylie Poole,Japan,Kyoto,APJ,JAPN,Lukoil,1044,Energy,SMB,Support,OV7GFDCGZI,6.672,1,0.2,0.5004,7.5,6.672,Low Profit
1600,APJ-2023-158876,2023-11-20,20231120,Kylie Poole,Japan,Kyoto,APJ,JAPN,Lukoil,1044,Energy,SMB,ChatBot Plugin,WTA920NFC4,99.136,4,0.2,8.6744,8.75,396.544,Low Profit
1601,APJ-2023-158876,2023-11-20,20231120,Kylie Poole,Japan,Kyoto,APJ,JAPN,Lukoil,1044,Energy,SMB,SaaS Connector Pack,X61F79WOF2,15.992,2,0.6,-13.993,-87.5,31.984,Loss
1602,APJ-2022-164672,2022-05-09,20220509,Robert McGrath,Philippines,Davao City,APJ,APAC,Walgreens,1095,Retail,Strategic,SaaS Connector Pack,CLW1A6DNOV,211.96,2,0.0,42.392,20.0,423.92,Medium Profit
1603,EMEA-2022-132857,2022-12-12,20221212,Justin Anderson,South Africa,Cape Town,EMEA,MEA,CVS Health,1026,Retail,SMB,ChatBot Plugin,8NXKZSW644,6.672,3,0.2,1.668,25.0,20.016,Medium Profit
1604,APJ-2023-116645,2023-12-01,20231201,Alan Hudson,Philippines,Manila,APJ,APAC,Honda Motor,1045,Manufacturing,SMB,ChatBot Plugin,CL8HML0RUB,155.94,6,0.0,45.2226,28.999999999999996,935.64,Medium Profit
1605,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Site Analytics,0UVTFIBRS4,39.96,5,0.2,12.987,32.5,199.8,High Profit
1606,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ChatBot Plugin,6YLQHRSR9X,5.46,3,0.0,1.5288,27.999999999999996,16.38,Medium Profit
1607,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ChatBot Plugin,98KAOJ86N6,73.2,5,0.0,21.228,29.000000000000004,366.0,Medium Profit
1608,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,AB1DAY05K9,5.84,1,0.2,1.971,33.75,5.84,High Profit
1609,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Support,FHKS10ADP9,22.72,4,0.0,10.224,45.0,90.88,High Profit
1610,AMER-2022-115819,2022-04-20,20220420,Nicola Pullman,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,DMTLHKAEOH,9.336,3,0.2,3.2676,35.0,28.008000000000003,High Profit
1611,AMER-2020-156349,2020-05-26,20200526,Michael Forsyth,United States,New York City,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Marketing Suite,UCNJG9CNBN,290.666,2,0.15,27.3568,9.411764705882353,581.332,Low Profit
1612,AMER-2020-156349,2020-05-26,20200526,Michael Forsyth,United States,New York City,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Site Analytics,L8LEB2OTE3,201.584,2,0.2,20.1584,10.0,403.168,Low Profit
1613,AMER-2020-156349,2020-05-26,20200526,Michael Forsyth,United States,New York City,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Site Analytics,KQIHE1D5IN,83.984,2,0.2,31.494,37.5,167.968,High Profit
1614,AMER-2023-138380,2023-12-22,20231222,Rose Hill,United States,San Diego,AMER,NAMER,Bank of America Corp.,1011,Finance,Strategic,Marketing Suite - Gold,95C3ICOPEL,1000.02,7,0.0,290.0058,29.000000000000004,7000.139999999999,Medium Profit
1615,EMEA-2022-113509,2022-03-16,20220316,Jack Hughes,France,Paris,EMEA,EU-WEST,Valero Energy,1093,Energy,Enterprise,Data Smasher,Q7CRBEOW28,83.976,3,0.2,-13.6461,-16.25,251.928,Loss
1616,EMEA-2021-130022,2021-08-10,20210810,Warren McGrath,Luxembourg,Luxembourg,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,FinanceHub,20XSL1BOZF,3.75,1,0.0,1.8,48.00000000000001,3.75,High Profit
1617,EMEA-2021-130022,2021-08-10,20210810,Warren McGrath,Luxembourg,Luxembourg,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,FinanceHub,S2YZHNJT2Y,41.4,4,0.0,19.872,48.00000000000001,165.6,High Profit
1618,EMEA-2021-130022,2021-08-10,20210810,Warren McGrath,Luxembourg,Luxembourg,EMEA,EU-WEST,Huawei,1086,Tech,Enterprise,ChatBot Plugin,12Q9T8B1WA,29.79,3,0.0,12.5118,42.0,89.37,High Profit
1619,EMEA-2022-118780,2022-09-11,20220911,Max Marshall,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,Enterprise,Marketing Suite - Gold,28MPJ3QBSR,59.48,2,0.0,8.922,15.000000000000002,118.96,Medium Profit
1620,EMEA-2022-118780,2022-09-11,20220911,Max Marshall,United Kingdom,London,EMEA,UKIR,Boeing,1014,Manufacturing,Enterprise,Support,QBQWAIQ5JE,6.69,1,0.0,3.0774,46.0,6.69,High Profit
1621,AMER-2023-108560,2023-07-09,20230709,Ruth Tucker,Canada,Vancouver,AMER,NAMER,Tesco,1059,Retail,SMB,SaaS Connector Pack,JOC1L4XYEL,198.46,2,0.0,99.23,50.0,396.92,High Profit
1622,AMER-2023-108560,2023-07-09,20230709,Ruth Tucker,Canada,Vancouver,AMER,NAMER,Tesco,1059,Retail,SMB,FinanceHub,RNWF4HI4A7,786.48,8,0.0,385.3752,49.0,6291.84,High Profit
1623,AMER-2023-108560,2023-07-09,20230709,Ruth Tucker,Canada,Vancouver,AMER,NAMER,Tesco,1059,Retail,SMB,ContactMatcher,SO1HEHTXJR,23.168,2,0.2,7.8192,33.75,46.336,High Profit
1624,AMER-2023-108560,2023-07-09,20230709,Ruth Tucker,Canada,Vancouver,AMER,NAMER,Tesco,1059,Retail,SMB,Data Smasher,EWSH4VBXC3,50.0,2,0.0,10.5,21.0,100.0,Medium Profit
1625,AMER-2021-157084,2021-12-19,20211219,Alison Howard,United States,New York City,AMER,NAMER,Kroger,1057,Retail,SMB,Site Analytics,JDD13PVV1B,675.96,5,0.2,84.495,12.5,3379.8,Medium Profit
1626,AMER-2021-157084,2021-12-19,20211219,Alison Howard,United States,New York City,AMER,NAMER,Kroger,1057,Retail,SMB,Data Smasher,QPZJ2SACEK,1265.85,3,0.0,556.974,44.00000000000001,3797.5499999999997,High Profit
1627,EMEA-2021-164539,2021-11-16,20211116,Liam Abraham,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,OneView,ZRG84B41GO,523.25,5,0.0,141.2775,27.0,2616.25,Medium Profit
1628,EMEA-2021-143119,2021-09-24,20210924,Theresa Henderson,Czech Republic,Brno,EMEA,EU-EAST,Safeway,1079,Retail,SMB,FinanceHub,ZM7CLWB5IZ,517.5,6,0.0,155.25,30.0,3105.0,Medium Profit
1629,AMER-2023-101049,2023-06-22,20230622,Diane Buckland,Mexico,Tijuana,AMER,LATAM,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack,74LC2BVNA2,17.92,5,0.2,2.464,13.749999999999998,89.60000000000001,Medium Profit
1630,AMER-2023-101049,2023-06-22,20230622,Diane Buckland,Mexico,Tijuana,AMER,LATAM,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,MJ4B45LY2V,41.256,6,0.7,-34.38,-83.33333333333334,247.536,Loss
1631,AMER-2022-106530,2022-05-09,20220509,Alexandra Dyer,Mexico,Tijuana,AMER,LATAM,Walmart,1096,Retail,SMB,Marketing Suite - Gold,3FD1LKOEI6,1006.056,3,0.2,88.0299,8.75,3018.168,Low Profit
1632,AMER-2022-106530,2022-05-09,20220509,Alexandra Dyer,Mexico,Tijuana,AMER,LATAM,Walmart,1096,Retail,SMB,Support,4MCRIRGF2W,10.688,2,0.2,3.7408,35.0,21.376,High Profit
1633,AMER-2022-106530,2022-05-09,20220509,Alexandra Dyer,Mexico,Tijuana,AMER,LATAM,Walmart,1096,Retail,SMB,Support,85OC6VZXDD,10.368,2,0.2,3.6288,35.0,20.736,High Profit
1634,AMER-2022-106530,2022-05-09,20220509,Alexandra Dyer,Mexico,Tijuana,AMER,LATAM,Walmart,1096,Retail,SMB,Marketing Suite - Gold,EQBEJB6PP9,25.12,2,0.2,1.57,6.25,50.24,Low Profit
1635,AMER-2022-106530,2022-05-09,20220509,Alexandra Dyer,Mexico,Tijuana,AMER,LATAM,Walmart,1096,Retail,SMB,Data Smasher,GCUWJ31H8Q,58.112,2,0.2,7.264,12.5,116.224,Medium Profit
1636,EMEA-2020-168984,2020-11-26,20201126,Sarah Alsop,Belgium,Antwerp,EMEA,EU-WEST,Sysco,1084,Consumer Products,SMB,Support,QJVMTU5EI0,15.552,3,0.2,5.4432,35.0,46.656,High Profit
1637,EMEA-2020-168984,2020-11-26,20201126,Sarah Alsop,Belgium,Antwerp,EMEA,EU-WEST,Sysco,1084,Consumer Products,SMB,Marketing Suite - Gold,LTQ281WRQZ,669.08,5,0.2,-167.27,-25.0,3345.4,Loss
1638,EMEA-2020-168984,2020-11-26,20201126,Sarah Alsop,Belgium,Antwerp,EMEA,EU-WEST,Sysco,1084,Consumer Products,SMB,Site Analytics,6IYE1RRBUU,438.336,4,0.2,-87.6672,-20.0,1753.344,Loss
1639,EMEA-2022-157266,2022-05-27,20220527,Gordon Sanderson,Austria,Vienna,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,SMB,Support,LZPABPGVH9,19.44,3,0.0,9.3312,48.00000000000001,58.32000000000001,High Profit
1640,EMEA-2022-157266,2022-05-27,20220527,Gordon Sanderson,Austria,Vienna,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,SMB,ContactMatcher,NONS2XLP5R,9.64,2,0.0,4.4344,46.0,19.28,High Profit
1641,EMEA-2022-157266,2022-05-27,20220527,Gordon Sanderson,Austria,Vienna,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,SMB,Support,AFONPUNHXZ,12.7,2,0.0,5.842,46.0,25.4,High Profit
1642,EMEA-2022-157266,2022-05-27,20220527,Gordon Sanderson,Austria,Vienna,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,SMB,SaaS Connector Pack,W34SG4OCT5,41.37,3,0.0,17.3754,42.0,124.10999999999999,High Profit
1643,APJ-2020-134712,2020-11-29,20201129,Leah Murray,Australia,Brisbane,APJ,ANZ,Bosch,1076,Tech,Strategic,Storage,F2BZM8TOMJ,12.624,2,0.2,3.945,31.25,25.248,High Profit
1644,AMER-2021-111829,2021-03-19,20210319,Diana Ince,Canada,Toronto,AMER,NAMER,Humana,1049,Healthcare,Strategic,Marketing Suite - Gold,R1NRSHVFQJ,1247.64,3,0.0,349.3392,27.999999999999996,3742.92,Medium Profit
1645,AMER-2021-111829,2021-03-19,20210319,Diana Ince,Canada,Toronto,AMER,NAMER,Humana,1049,Healthcare,Strategic,Alchemy,R57TDUMZLJ,3149.93,7,0.0,1480.4671,47.0,22049.51,High Profit
1646,AMER-2021-111829,2021-03-19,20210319,Diana Ince,Canada,Toronto,AMER,NAMER,Humana,1049,Healthcare,Strategic,Support,ZQY1DCQ1WF,209.7,2,0.0,100.656,48.00000000000001,419.4,High Profit
1647,EMEA-2021-105221,2021-11-01,20211101,Madeleine Smith,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,Enterprise,Data Smasher,6BWFVH5TTX,35.36,2,0.2,-3.094,-8.75,70.72,Loss
1648,EMEA-2021-105221,2021-11-01,20211101,Madeleine Smith,France,Paris,EMEA,EU-WEST,BMW,1039,Manufacturing,Enterprise,Storage,M08PT61QNQ,3.168,2,0.2,-0.7128,-22.499999999999996,6.336,Loss
1649,EMEA-2021-120341,2021-09-26,20210926,Joseph Cameron,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,ContactMatcher,F4Y98DOYYO,121.104,6,0.7,-100.92,-83.33333333333334,726.624,Loss
1650,EMEA-2021-120341,2021-09-26,20210926,Joseph Cameron,France,Paris,EMEA,EU-WEST,Morgan Stanley,1068,Finance,SMB,Site Analytics,MW80OVGVPM,45.894,1,0.4,-9.1788,-20.0,45.894,Loss
1651,AMER-2020-135699,2020-08-29,20200829,Kevin Jones,United States,Los Angeles,AMER,NAMER,Aviva,1006,Finance,Strategic,Support,Q7MP2B1J6S,109.92,2,0.0,53.8608,49.0,219.84,High Profit
1652,AMER-2020-135699,2020-08-29,20200829,Kevin Jones,United States,Los Angeles,AMER,NAMER,Aviva,1006,Finance,Strategic,Support,8D5U1FE5DH,13.36,2,0.0,6.4128,48.0,26.72,High Profit
1653,AMER-2023-132444,2023-11-19,20231119,Alan Bailey,Canada,Toronto,AMER,NAMER,Anthem,1029,Healthcare,SMB,Marketing Suite - Gold,9A5HSM4HZU,169.68,6,0.0,45.8136,27.0,1018.08,Medium Profit
1654,AMER-2023-132444,2023-11-19,20231119,Alan Bailey,Canada,Toronto,AMER,NAMER,Anthem,1029,Healthcare,SMB,Data Smasher,6LS1TOWYQR,132.52,4,0.0,54.3332,41.0,530.08,High Profit
1655,AMER-2023-132444,2023-11-19,20231119,Alan Bailey,Canada,Toronto,AMER,NAMER,Anthem,1029,Healthcare,SMB,Storage,9NV8EEMY9C,2.96,2,0.0,1.4208,48.00000000000001,5.92,High Profit
1656,AMER-2023-132444,2023-11-19,20231119,Alan Bailey,Canada,Toronto,AMER,NAMER,Anthem,1029,Healthcare,SMB,ContactMatcher,HRIC5YZQ45,8.448,2,0.2,2.9568,35.0,16.896,High Profit
1657,AMER-2023-132444,2023-11-19,20231119,Alan Bailey,Canada,Toronto,AMER,NAMER,Anthem,1029,Healthcare,SMB,Marketing Suite - Gold,IWN53YRFZ9,95.94,3,0.0,9.594,10.0,287.82,Low Profit
1658,EMEA-2020-127159,2020-05-12,20200512,Austin Peters,Italy,Milan,EMEA,EU,Lowes,1060,Retail,SMB,SaaS Connector Pack,8CQIO9UJF4,34.79,7,0.0,10.7849,31.0,243.53,High Profit
1659,AMER-2023-161809,2023-01-21,20230121,Boris Walsh,United States,New York City,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,267C68PNA5,160.776,3,0.2,10.0485,6.25,482.32800000000003,Low Profit
1660,AMER-2023-127285,2023-10-31,20231031,Alison Miller,Canada,Toronto,AMER,NAMER,HSBC Holdings,1070,Finance,SMB,ContactMatcher,RWQMZ5QKWK,88.752,3,0.2,27.735,31.25,266.256,High Profit
1661,AMER-2023-127285,2023-10-31,20231031,Alison Miller,Canada,Toronto,AMER,NAMER,HSBC Holdings,1070,Finance,SMB,ContactMatcher,4Y3SYDWV3I,13.904,2,0.2,5.214,37.50000000000001,27.808,High Profit
1662,EMEA-2023-144526,2023-05-01,20230501,Pippa Hunter,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Site Analytics,Q20W4NRPV3,677.58,5,0.4,-158.102,-23.333333333333332,3387.9,Loss
1663,EMEA-2023-144526,2023-05-01,20230501,Pippa Hunter,France,Paris,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,3BC0EP7FNS,13.896,3,0.7,-9.264,-66.66666666666666,41.688,Loss
1664,APJ-2022-128531,2022-11-25,20221125,Frank Piper,Japan,Aichi,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,4P86SNIRKS,41.92,5,0.2,3.668,8.75,209.60000000000002,Low Profit
